time,P,G(i),H_sun,T2m,WS10m,Int
20160119:1609,0.0,0.0,0.0,7.87,2.78,0.0
20160119:1709,0.0,0.0,0.0,7.3,2.5,0.0
20160119:1809,0.0,0.0,0.0,6.73,2.22,0.0
20160119:1909,0.0,0.0,0.0,6.48,2.03,0.0
20160119:2009,0.0,0.0,0.0,6.23,1.83,0.0
20160119:2109,0.0,0.0,0.0,5.99,1.64,0.0
20160119:2209,0.0,0.0,0.0,5.87,1.67,0.0
20160119:2309,0.0,0.0,0.0,5.75,1.7,0.0
20160120:0009,0.0,0.0,0.0,5.63,1.72,0.0
20160120:0109,0.0,0.0,0.0,5.75,1.74,0.0
20160120:0209,0.0,0.0,0.0,5.88,1.76,0.0
20160120:0309,0.0,0.0,0.0,6.0,1.78,0.0
20160120:0409,0.0,0.0,0.0,6.6,1.83,0.0
20160120:0509,0.49,24.99,5.17,7.19,1.89,0.0
20160120:0609,8.91,242.42,15.97,7.79,1.94,0.0
20160120:0709,8.53,230.97,25.41,8.17,1.83,0.0
20160120:0809,13.36,353.93,32.78,8.55,1.72,0.0
20160120:0909,8.83,241.18,37.19,8.92,1.61,0.0
20160120:1009,6.2,175.14,37.87,9.31,1.16,0.0
20160120:1109,6.65,184.44,34.7,9.7,0.71,0.0
20160120:1209,5.81,165.71,28.26,10.09,0.26,0.0
20160120:1309,2.67,85.18,19.45,9.52,0.96,0.0
20160120:1409,3.3,101.97,9.06,8.95,1.66,0.0
20160120:1509,0.0,0.0,0.0,8.38,2.36,0.0
20160120:1609,0.0,0.0,0.0,7.7,2.46,0.0
20160120:1709,0.0,0.0,0.0,7.02,2.55,0.0
20160120:1809,0.0,0.0,0.0,6.34,2.65,0.0
20160120:1909,0.0,0.0,0.0,6.17,2.55,0.0
20160120:2009,0.0,0.0,0.0,6.0,2.46,0.0
20160120:2109,0.0,0.0,0.0,5.83,2.36,0.0
20160120:2209,0.0,0.0,0.0,6.36,2.3,0.0
20160120:2309,0.0,0.0,0.0,6.89,2.24,0.0
20160121:0009,0.0,0.0,0.0,7.42,2.18,0.0
20160121:0109,0.0,0.0,0.0,7.88,2.27,0.0
20160121:0209,0.0,0.0,0.0,8.34,2.35,0.0
20160121:0309,0.0,0.0,0.0,8.8,2.44,0.0
20160121:0409,0.0,0.0,0.0,8.37,2.36,0.0
20160121:0509,1.38,54.16,5.25,7.93,2.29,0.0
20160121:0609,9.06,245.61,16.07,7.5,2.21,0.0
20160121:0709,18.44,483.66,25.54,8.58,1.89,0.0
20160121:0809,16.01,424.54,32.94,9.66,1.56,0.0
20160121:0909,28.31,770.76,37.39,10.73,1.24,0.0
20160121:1009,32.06,885.33,38.1,11.1,1.24,0.0
20160121:1109,30.74,844.23,34.93,11.46,1.23,0.0
20160121:1209,24.4,659.52,28.48,11.82,1.23,0.0
20160121:1309,20.58,548.55,19.66,10.93,1.62,0.0
20160121:1409,8.39,235.96,9.25,10.04,2.01,0.0
20160121:1509,0.0,0.0,0.0,9.15,2.4,0.0
20160121:1609,0.0,0.0,0.0,8.16,2.37,0.0
20160121:1709,0.0,0.0,0.0,7.18,2.34,0.0
20160121:1809,0.0,0.0,0.0,6.2,2.32,0.0
20160121:1909,0.0,0.0,0.0,6.22,2.12,0.0
20160121:2009,0.0,0.0,0.0,6.24,1.92,0.0
20160121:2109,0.0,0.0,0.0,6.27,1.72,0.0
20160121:2209,0.0,0.0,0.0,6.49,1.56,0.0
20160121:2309,0.0,0.0,0.0,6.71,1.39,0.0
20160122:0009,0.0,0.0,0.0,6.94,1.23,0.0
20160122:0109,0.0,0.0,0.0,7.49,1.29,0.0
20160122:0209,0.0,0.0,0.0,8.05,1.35,0.0
20160122:0309,0.0,0.0,0.0,8.6,1.41,0.0
20160122:0409,0.0,0.0,0.0,9.01,1.41,0.0
20160122:0509,1.42,56.37,5.33,9.42,1.42,0.0
20160122:0609,11.02,299.75,16.18,9.83,1.42,0.0
20160122:0709,19.22,508.81,25.68,10.18,1.53,0.0
20160122:0809,28.56,769.89,33.12,10.53,1.64,0.0
20160122:0909,33.52,917.75,37.6,10.87,1.75,0.0
20160122:1009,33.59,914.27,38.33,11.02,2.25,0.0
20160122:1109,31.3,841.04,35.16,11.16,2.74,0.0
20160122:1209,28.72,760.95,28.7,11.3,3.24,0.0
20160122:1309,17.09,449.62,19.87,10.78,3.1,0.0
20160122:1409,5.34,155.37,9.45,10.26,2.97,0.0
20160122:1509,0.0,0.0,0.0,9.74,2.83,0.0
20160122:1609,0.0,0.0,0.0,8.75,2.51,0.0
20160122:1709,0.0,0.0,0.0,7.77,2.18,0.0
20160122:1809,0.0,0.0,0.0,6.79,1.86,0.0
20160122:1909,0.0,0.0,0.0,7.19,1.7,0.0
20160122:2009,0.0,0.0,0.0,7.59,1.54,0.0
20160122:2109,0.0,0.0,0.0,8.0,1.38,0.0
20160122:2209,0.0,0.0,0.0,7.88,1.4,0.0
20160122:2309,0.0,0.0,0.0,7.77,1.43,0.0
20160123:0009,0.0,0.0,0.0,7.66,1.45,0.0
20160123:0109,0.0,0.0,0.0,7.54,1.38,0.0
20160123:0209,0.0,0.0,0.0,7.41,1.31,0.0
20160123:0309,0.0,0.0,0.0,7.29,1.24,0.0
20160123:0409,0.0,0.0,0.0,7.87,1.46,0.0
20160123:0509,2.83,99.58,5.41,8.45,1.67,0.0
20160123:0609,9.0,245.9,16.29,9.03,1.89,0.0
20160123:0709,20.14,529.71,25.82,9.55,2.39,0.0
20160123:0809,9.25,251.69,33.3,10.07,2.88,0.0
20160123:0909,7.97,218.68,37.81,10.59,3.38,0.0
20160123:1009,2.38,77.52,38.57,10.64,3.68,0.0
20160123:1109,3.26,100.49,35.4,10.68,3.99,0.0
20160123:1209,2.16,71.78,28.93,10.73,4.29,0.0
20160123:1309,0.56,26.8,20.08,10.13,3.82,0.0
20160123:1409,0.15,12.44,9.64,9.53,3.35,0.0
20160123:1509,0.0,0.0,0.0,8.93,2.88,0.0
20160123:1609,0.0,0.0,0.0,8.83,2.77,0.0
20160123:1709,0.0,0.0,0.0,8.73,2.66,0.0
20160123:1809,0.0,0.0,0.0,8.64,2.55,0.0
20160123:1909,0.0,0.0,0.0,8.62,2.65,0.0
20160123:2009,0.0,0.0,0.0,8.61,2.75,0.0
20160123:2109,0.0,0.0,0.0,8.6,2.86,0.0
20160123:2209,0.0,0.0,0.0,8.54,2.98,0.0
20160123:2309,0.0,0.0,0.0,8.49,3.11,0.0
20160124:0009,0.0,0.0,0.0,8.44,3.24,0.0
20160124:0109,0.0,0.0,0.0,8.17,2.92,0.0
20160124:0209,0.0,0.0,0.0,7.9,2.6,0.0
20160124:0309,0.0,0.0,0.0,7.63,2.28,0.0
20160124:0409,0.0,0.0,0.0,7.9,2.95,0.0
20160124:0509,0.45,25.55,5.5,8.18,3.63,0.0
20160124:0609,2.68,84.73,16.41,8.45,4.3,0.0
20160124:0709,21.11,544.79,25.97,8.31,4.92,0.0
20160124:0809,30.3,779.7,33.49,8.16,5.54,0.0
20160124:0909,3.2,97.62,38.03,8.01,6.17,0.0
20160124:1009,3.77,111.98,38.81,7.77,6.56,0.0
20160124:1109,3.21,97.62,35.65,7.52,6.96,0.0
20160124:1209,1.06,41.15,29.17,7.27,7.35,0.0
20160124:1309,0.57,26.8,20.29,6.94,6.65,0.0
20160124:1409,2.91,89.96,9.84,6.61,5.95,0.0
20160124:1509,0.0,0.0,0.0,6.29,5.26,0.0
20160124:1609,0.0,0.0,0.0,6.05,5.14,0.0
20160124:1709,0.0,0.0,0.0,5.82,5.02,0.0
20160124:1809,0.0,0.0,0.0,5.59,4.9,0.0
20160124:1909,0.0,0.0,0.0,5.79,5.02,0.0
20160124:2009,0.0,0.0,0.0,6.0,5.14,0.0
20160124:2109,0.0,0.0,0.0,6.21,5.27,0.0
20160124:2209,0.0,0.0,0.0,6.4,5.33,0.0
20160124:2309,0.0,0.0,0.0,6.59,5.39,0.0
20160125:0009,0.0,0.0,0.0,6.78,5.45,0.0
20160125:0109,0.0,0.0,0.0,6.81,5.02,0.0
20160125:0209,0.0,0.0,0.0,6.83,4.59,0.0
20160125:0309,0.0,0.0,0.0,6.86,4.17,0.0
20160125:0409,0.0,0.0,0.0,6.92,4.18,0.0
20160125:0509,1.85,67.6,5.6,6.98,4.19,0.0
20160125:0609,7.64,208.36,16.53,7.04,4.21,0.0
20160125:0709,3.28,99.53,26.13,6.96,4.35,0.0
20160125:0809,3.06,93.79,33.68,6.88,4.49,0.0
20160125:0909,2.91,89.96,38.26,6.79,4.63,0.0
20160125:1009,2.1,68.91,39.06,6.5,4.8,0.0
20160125:1109,2.54,80.39,35.9,6.21,4.96,0.0
20160125:1209,1.49,52.64,29.4,5.92,5.12,0.0
20160125:1309,0.94,37.33,20.51,5.47,4.36,0.0
20160125:1409,4.11,121.46,10.04,5.02,3.6,0.0
20160125:1509,0.0,0.0,0.0,4.58,2.84,0.0
20160125:1609,0.0,0.0,0.0,4.41,2.55,0.0
20160125:1709,0.0,0.0,0.0,4.24,2.26,0.0
20160125:1809,0.0,0.0,0.0,4.08,1.97,0.0
20160125:1909,0.0,0.0,0.0,4.28,1.99,0.0
20160125:2009,0.0,0.0,0.0,4.48,2.01,0.0
20160125:2109,0.0,0.0,0.0,4.68,2.03,0.0
20160125:2209,0.0,0.0,0.0,5.03,2.0,0.0
20160125:2309,0.0,0.0,0.0,5.38,1.97,0.0
20160126:0009,0.0,0.0,0.0,5.73,1.94,0.0
20160126:0109,0.0,0.0,0.0,5.79,1.84,0.0
20160126:0209,0.0,0.0,0.0,5.84,1.74,0.0
20160126:0309,0.0,0.0,0.0,5.9,1.64,0.0
20160126:0409,0.0,0.0,0.0,6.06,1.74,0.0
20160126:0509,1.39,51.34,5.7,6.23,1.84,0.0
20160126:0609,7.03,193.74,16.66,6.39,1.94,0.0
20160126:0709,12.15,319.11,26.29,6.0,2.16,0.0
20160126:0809,24.12,622.41,33.88,5.61,2.37,0.0
20160126:0909,5.95,165.21,38.5,5.21,2.58,0.0
20160126:1009,7.08,193.0,39.31,5.05,2.63,0.0
20160126:1109,2.78,86.14,36.15,4.89,2.67,0.0
20160126:1209,1.46,51.68,29.64,4.73,2.72,0.0
20160126:1309,3.32,99.54,20.73,4.57,2.51,0.0
20160126:1409,3.27,98.63,10.24,4.41,2.3,0.0
20160126:1509,0.0,0.0,0.0,4.25,2.1,0.0
20160126:1609,0.0,0.0,0.0,4.02,1.89,0.0
20160126:1709,0.0,0.0,0.0,3.79,1.69,0.0
20160126:1809,0.0,0.0,0.0,3.57,1.49,0.0
20160126:1909,0.0,0.0,0.0,3.55,1.36,0.0
20160126:2009,0.0,0.0,0.0,3.53,1.22,0.0
20160126:2109,0.0,0.0,0.0,3.51,1.09,0.0
20160126:2209,0.0,0.0,0.0,3.93,1.03,0.0
20160126:2309,0.0,0.0,0.0,4.35,0.97,0.0
20160127:0009,0.0,0.0,0.0,4.78,0.91,0.0
20160127:0109,0.0,0.0,0.0,4.62,1.19,0.0
20160127:0209,0.0,0.0,0.0,4.46,1.47,0.0
20160127:0309,0.0,0.0,0.0,4.3,1.75,0.0
20160127:0409,0.0,0.0,0.0,4.5,1.85,0.0
20160127:0509,0.18,13.4,5.81,4.69,1.94,0.0
20160127:0609,0.9,36.37,16.79,4.89,2.04,0.0
20160127:0709,8.07,217.16,26.46,4.9,1.92,0.0
20160127:0809,30.06,788.75,34.08,4.91,1.8,0.0
20160127:0909,20.88,543.55,38.74,4.91,1.68,0.0
20160127:1009,4.3,124.42,39.57,5.0,1.77,0.0
20160127:1109,22.2,572.0,36.41,5.08,1.86,0.0
20160127:1209,6.03,167.49,29.88,5.17,1.94,0.0
20160127:1309,12.07,316.01,20.95,5.0,1.95,0.0
20160127:1409,5.35,151.62,10.44,4.83,1.96,0.0
20160127:1509,0.0,0.0,0.0,4.66,1.97,0.0
20160127:1609,0.0,0.0,0.0,4.29,2.1,0.0
20160127:1709,0.0,0.0,0.0,3.92,2.22,0.0
20160127:1809,0.0,0.0,0.0,3.56,2.34,0.0
20160127:1909,0.0,0.0,0.0,3.57,2.23,0.0
20160127:2009,0.0,0.0,0.0,3.58,2.11,0.0
20160127:2109,0.0,0.0,0.0,3.6,2.0,0.0
20160127:2209,0.0,0.0,0.0,3.16,1.87,0.0
20160127:2309,0.0,0.0,0.0,2.73,1.73,0.0
20160128:0009,0.0,0.0,0.0,2.3,1.6,0.0
20160128:0109,0.0,0.0,0.0,2.13,1.74,0.0
20160128:0209,0.0,0.0,0.0,1.95,1.88,0.0
20160128:0309,0.0,0.0,0.0,1.78,2.01,0.0
20160128:0409,0.0,0.0,0.0,2.59,2.1,0.0
20160128:0509,3.88,127.12,5.93,3.39,2.19,0.0
20160128:0609,14.84,388.19,16.93,4.2,2.28,0.0
20160128:0709,24.04,621.01,26.63,4.88,2.14,0.0
20160128:0809,31.41,827.47,34.3,5.55,2.01,0.0
20160128:0909,34.55,925.53,38.98,6.22,1.88,0.0
20160128:1009,35.37,956.63,39.83,6.37,1.6,0.0
20160128:1109,33.14,894.14,36.67,6.52,1.33,0.0
20160128:1209,27.68,736.09,30.13,6.67,1.06,0.0
20160128:1309,19.22,499.69,21.18,5.95,1.39,0.0
20160128:1409,10.61,287.61,10.64,5.24,1.71,0.0
20160128:1509,0.0,0.0,0.0,4.53,2.04,0.0
20160128:1609,0.0,0.0,0.0,3.68,2.1,0.0
20160128:1709,0.0,0.0,0.0,2.83,2.16,0.0
20160128:1809,0.0,0.0,0.0,1.99,2.22,0.0
20160128:1909,0.0,0.0,0.0,2.06,2.02,0.0
20160128:2009,0.0,0.0,0.0,2.14,1.83,0.0
20160128:2109,0.0,0.0,0.0,2.22,1.63,0.0
20160128:2209,0.0,0.0,0.0,2.83,1.61,0.0
20160128:2309,0.0,0.0,0.0,3.44,1.59,0.0
20160129:0009,0.0,0.0,0.0,4.06,1.57,0.0
20160129:0109,0.0,0.0,0.0,3.37,1.88,0.0
20160129:0209,0.0,0.0,0.0,2.68,2.19,0.0
20160129:0309,0.0,0.0,0.0,1.99,2.5,0.0
20160129:0409,0.0,0.0,0.0,2.69,2.34,0.0
20160129:0509,0.26,16.27,6.04,3.4,2.17,0.0
20160129:0609,2.23,71.78,17.08,4.1,2.01,0.0
20160129:0709,3.48,104.32,26.81,5.4,1.56,0.0
20160129:0809,15.05,393.54,34.51,6.7,1.11,0.0
20160129:0909,7.29,201.94,39.23,7.99,0.66,0.0
20160129:1009,4.3,126.33,40.1,8.32,1.21,0.0
20160129:1109,25.0,661.6,36.94,8.64,1.77,0.0
20160129:1209,5.51,156.96,30.38,8.96,2.32,0.0
20160129:1309,15.97,417.55,21.4,8.59,2.2,0.0
20160129:1409,9.76,267.84,10.85,8.22,2.09,0.0
20160129:1509,0.0,0.0,0.0,7.85,1.97,0.0
20160129:1609,0.0,0.0,0.0,7.02,1.83,0.0
20160129:1709,0.0,0.0,0.0,6.19,1.68,0.0
20160129:1809,0.0,0.0,0.0,5.36,1.53,0.0
20160129:1909,0.0,0.0,0.0,5.85,1.38,0.0
20160129:2009,0.0,0.0,0.0,6.34,1.23,0.0
20160129:2109,0.0,0.0,0.0,6.84,1.08,0.0
20160129:2209,0.0,0.0,0.0,7.56,1.13,0.0
20160129:2309,0.0,0.0,0.0,8.28,1.19,0.0
20160130:0009,0.0,0.0,0.0,9.0,1.24,0.0
20160130:0109,0.0,0.0,0.0,8.37,1.72,0.0
20160130:0209,0.0,0.0,0.0,7.73,2.21,0.0
20160130:0309,0.0,0.0,0.0,7.1,2.69,0.0
20160130:0409,0.0,0.0,0.0,6.45,2.55,0.0
20160130:0509,3.77,125.33,6.17,5.8,2.41,0.0
20160130:0609,12.79,337.06,17.23,5.15,2.28,0.0
20160130:0709,20.89,542.93,27.0,6.63,2.1,0.0
20160130:0809,30.23,805.68,34.74,8.11,1.92,0.0
20160130:0909,31.43,851.51,39.49,9.59,1.74,0.0
20160130:1009,29.48,799.1,40.38,9.82,1.37,0.0
20160130:1109,30.54,836.13,37.21,10.05,1.01,0.0
20160130:1209,20.74,556.74,30.63,10.28,0.65,0.0
20160130:1309,17.1,454.46,21.63,9.58,0.98,0.0
20160130:1409,10.55,291.19,11.05,8.88,1.31,0.0
20160130:1509,0.0,0.0,0.0,8.18,1.64,0.0
20160130:1609,0.0,0.0,0.0,7.26,1.97,0.0
20160130:1709,0.0,0.0,0.0,6.34,2.29,0.0
20160130:1809,0.0,0.0,0.0,5.42,2.62,0.0
20160130:1909,0.0,0.0,0.0,5.3,2.59,0.0
20160130:2009,0.0,0.0,0.0,5.18,2.56,0.0
20160130:2109,0.0,0.0,0.0,5.06,2.52,0.0
20160130:2209,0.0,0.0,0.0,6.47,2.45,0.0
20160130:2309,0.0,0.0,0.0,7.89,2.37,0.0
20160131:0009,0.0,0.0,0.0,9.31,2.29,0.0
20160131:0109,0.0,0.0,0.0,9.17,2.32,0.0
20160131:0209,0.0,0.0,0.0,9.04,2.35,0.0
20160131:0309,0.0,0.0,0.0,8.9,2.39,0.0
20160131:0409,0.0,0.0,0.0,8.79,2.28,0.0
20160131:0509,3.89,129.53,6.3,8.69,2.17,0.0
20160131:0609,14.71,393.07,17.39,8.58,2.07,0.0
20160131:0709,23.59,625.34,27.19,9.19,1.67,0.0
20160131:0809,30.42,827.51,34.96,9.79,1.27,0.0
20160131:0909,33.2,925.07,39.75,10.39,0.87,0.0
20160131:1009,34.22,957.36,40.66,10.73,0.99,0.0
20160131:1109,32.34,897.08,37.48,11.06,1.12,0.0
20160131:1209,26.82,728.17,30.88,11.39,1.24,0.0
20160131:1309,19.57,520.48,21.86,10.55,1.55,0.0
20160131:1409,10.82,297.87,11.26,9.71,1.87,0.0
20160131:1509,0.0,0.0,0.0,8.88,2.18,0.0
20160131:1609,0.0,0.0,0.0,7.73,2.34,0.0
20160131:1709,0.0,0.0,0.0,6.58,2.5,0.0
20160131:1809,0.0,0.0,0.0,5.43,2.66,0.0
20160131:1909,0.0,0.0,0.0,5.51,2.51,0.0
20160131:2009,0.0,0.0,0.0,5.59,2.35,0.0
20160131:2109,0.0,0.0,0.0,5.68,2.19,0.0
20160131:2209,0.0,0.0,0.0,6.85,2.17,0.0
20160131:2309,0.0,0.0,0.0,8.02,2.14,0.0
20160201:0009,0.0,0.0,0.0,9.19,2.11,0.0
20160201:0109,0.0,0.0,0.0,8.8,2.33,0.0
20160201:0209,0.0,0.0,0.0,8.42,2.55,0.0
20160201:0309,0.0,0.0,0.0,8.03,2.77,0.0
20160201:0409,0.0,0.0,0.0,7.22,2.64,0.0
20160201:0509,3.44,114.4,6.43,6.42,2.51,0.0
20160201:0609,13.92,366.56,17.55,5.61,2.39,0.0
20160201:0709,22.54,588.97,27.38,7.23,1.96,0.0
20160201:0809,27.69,740.71,35.2,8.85,1.53,0.0
20160201:0909,30.45,835.96,40.02,10.47,1.1,0.0
20160201:1009,28.4,775.54,40.94,10.78,1.18,0.0
20160201:1109,31.06,854.07,37.76,11.09,1.26,0.0
20160201:1209,16.8,448.9,31.14,11.4,1.34,0.0
20160201:1309,15.21,403.23,22.09,10.45,1.88,0.0
20160201:1409,7.85,219.19,11.47,9.49,2.42,0.0
20160201:1509,0.0,0.0,0.0,8.53,2.97,0.0
20160201:1609,0.0,0.0,0.0,7.74,2.72,0.0
20160201:1709,0.0,0.0,0.0,6.94,2.48,0.0
20160201:1809,0.0,0.0,0.0,6.14,2.23,0.0
20160201:1909,0.0,0.0,0.0,6.33,1.89,0.0
20160201:2009,0.0,0.0,0.0,6.52,1.55,0.0
20160201:2109,0.0,0.0,0.0,6.71,1.21,0.0
20160201:2209,0.0,0.0,0.0,7.26,1.1,0.0
20160201:2309,0.0,0.0,0.0,7.81,0.98,0.0
20160202:0009,0.0,0.0,0.0,8.35,0.87,0.0
20160202:0109,0.0,0.0,0.0,8.1,0.72,0.0
20160202:0209,0.0,0.0,0.0,7.84,0.57,0.0
20160202:0309,0.0,0.0,0.0,7.58,0.41,0.0
20160202:0409,0.0,0.0,0.0,8.37,0.47,0.0
20160202:0509,3.36,113.72,6.57,9.16,0.52,0.0
20160202:0609,11.39,310.81,17.72,9.94,0.58,0.0
20160202:0709,9.53,259.55,27.58,10.25,1.2,0.0
20160202:0809,14.84,395.5,35.44,10.56,1.81,0.0
20160202:0909,31.34,846.1,40.29,10.86,2.43,0.0
20160202:1009,17.67,467.53,41.23,11.01,3.13,0.0
20160202:1109,3.1,96.66,38.04,11.16,3.83,0.0
20160202:1209,10.12,272.95,31.4,11.31,4.52,0.0
20160202:1309,5.71,162.46,22.32,10.67,4.0,0.0
20160202:1409,2.51,81.03,11.68,10.02,3.49,0.0
20160202:1509,0.0,0.0,0.0,9.37,2.97,0.0
20160202:1609,0.0,0.0,0.0,8.65,2.74,0.0
20160202:1709,0.0,0.0,0.0,7.92,2.51,0.0
20160202:1809,0.0,0.0,0.0,7.19,2.28,0.0
20160202:1909,0.0,0.0,0.0,7.51,1.97,0.0
20160202:2009,0.0,0.0,0.0,7.83,1.66,0.0
20160202:2109,0.0,0.0,0.0,8.15,1.35,0.0
20160202:2209,0.0,0.0,0.0,8.94,1.33,0.0
20160202:2309,0.0,0.0,0.0,9.73,1.31,0.0
20160203:0009,0.0,0.0,0.0,10.51,1.3,0.0
20160203:0109,0.0,0.0,0.0,10.31,1.45,0.0
20160203:0209,0.0,0.0,0.0,10.1,1.61,0.0
20160203:0309,0.0,0.0,0.0,9.89,1.77,0.0
20160203:0409,0.0,0.0,0.0,9.19,1.87,0.0
20160203:0509,3.16,106.85,6.72,8.49,1.97,0.0
20160203:0609,14.45,384.57,17.89,7.79,2.07,0.0
20160203:0709,23.65,624.02,27.79,8.92,1.91,0.0
20160203:0809,29.9,806.46,35.68,10.05,1.76,0.0
20160203:0909,33.27,916.97,40.57,11.18,1.6,0.0
20160203:1009,33.82,939.03,41.53,11.71,1.52,0.0
20160203:1109,32.15,889.87,38.33,12.23,1.44,0.0
20160203:1209,27.73,757.86,31.66,12.76,1.37,0.0
20160203:1309,19.76,529.13,22.55,12.14,1.58,0.0
20160203:1409,9.57,266.54,11.88,11.51,1.8,0.0
20160203:1509,0.0,0.0,0.0,10.88,2.01,0.0
20160203:1609,0.0,0.0,0.0,10.03,2.28,0.0
20160203:1709,0.0,0.0,0.0,9.17,2.55,0.0
20160203:1809,0.0,0.0,0.0,8.32,2.81,0.0
20160203:1909,0.0,0.0,0.0,7.56,2.97,0.0
20160203:2009,0.0,0.0,0.0,6.81,3.13,0.0
20160203:2109,0.0,0.0,0.0,6.05,3.28,0.0
20160203:2209,0.0,0.0,0.0,5.62,3.37,0.0
20160203:2309,0.0,0.0,0.0,5.19,3.45,0.0
20160204:0009,0.0,0.0,0.0,4.75,3.53,0.0
20160204:0109,0.0,0.0,0.0,4.66,3.55,0.0
20160204:0209,0.0,0.0,0.0,4.57,3.58,0.0
20160204:0309,0.0,0.0,0.0,4.48,3.6,0.0
20160204:0409,0.0,0.0,0.0,5.18,3.61,0.0
20160204:0509,3.76,123.23,6.87,5.89,3.62,0.0
20160204:0609,14.84,389.49,18.07,6.59,3.63,0.0
20160204:0709,24.07,625.51,28.0,8.66,3.6,0.0
20160204:0809,30.51,808.84,35.93,10.73,3.57,0.0
20160204:0909,33.51,906.32,40.85,12.8,3.54,0.0
20160204:1009,33.98,926.63,41.82,13.86,3.47,0.0
20160204:1109,31.74,864.93,38.61,14.92,3.4,0.0
20160204:1209,26.99,730.91,31.92,15.98,3.32,0.0
20160204:1309,19.15,513.8,22.79,14.95,2.99,0.0
20160204:1409,8.95,252.12,12.09,13.91,2.66,0.0
20160204:1509,0.0,0.0,0.0,12.87,2.33,0.0
20160204:1609,0.0,0.0,0.0,11.24,2.72,0.0
20160204:1709,0.0,0.0,0.0,9.6,3.1,0.0
20160204:1809,0.0,0.0,0.0,7.97,3.49,0.0
20160204:1909,0.0,0.0,0.0,6.94,3.59,0.0
20160204:2009,0.0,0.0,0.0,5.91,3.68,0.0
20160204:2109,0.0,0.0,0.0,4.87,3.78,0.0
20160204:2209,0.0,0.0,0.0,4.74,3.86,0.0
20160204:2309,0.0,0.0,0.0,4.6,3.94,0.0
20160205:0009,0.0,0.0,0.0,4.46,4.01,0.0
20160205:0109,0.0,0.0,0.0,4.67,4.01,0.0
20160205:0209,0.0,0.0,0.0,4.87,4.0,0.0
20160205:0309,0.0,0.0,0.0,5.07,4.0,0.0
20160205:0409,0.0,0.0,0.0,6.03,3.96,0.0
20160205:0509,3.83,125.84,7.02,6.99,3.93,0.0
20160205:0609,14.31,377.87,18.25,7.94,3.89,0.0
20160205:0709,23.45,614.0,28.22,10.44,3.66,0.0
20160205:0809,29.16,781.14,36.19,12.93,3.42,0.0
20160205:0909,33.04,908.81,41.14,15.42,3.19,0.0
20160205:1009,33.75,930.38,42.13,15.71,3.33,0.0
20160205:1109,32.4,888.74,38.91,16.0,3.47,0.0
20160205:1209,28.43,770.9,32.18,16.29,3.61,0.0
20160205:1309,19.73,527.0,23.02,14.68,3.47,0.0
20160205:1409,10.56,292.89,12.3,13.07,3.33,0.0
20160205:1509,0.0,0.0,0.0,11.46,3.19,0.0
20160205:1609,0.0,0.0,0.0,10.77,3.03,0.0
20160205:1709,0.0,0.0,0.0,10.07,2.88,0.0
20160205:1809,0.0,0.0,0.0,9.38,2.73,0.0
20160205:1909,0.0,0.0,0.0,8.94,2.52,0.0
20160205:2009,0.0,0.0,0.0,8.5,2.31,0.0
20160205:2109,0.0,0.0,0.0,8.06,2.1,0.0
20160205:2209,0.0,0.0,0.0,7.91,2.22,0.0
20160205:2309,0.0,0.0,0.0,7.75,2.34,0.0
20160206:0009,0.0,0.0,0.0,7.59,2.46,0.0
20160206:0109,0.0,0.0,0.0,8.25,2.52,0.0
20160206:0209,0.0,0.0,0.0,8.91,2.59,0.0
20160206:0309,0.0,0.0,0.0,9.57,2.66,0.0
20160206:0409,0.0,0.0,0.0,10.01,2.86,0.0
20160206:0509,0.22,15.31,7.18,10.46,3.07,0.0
20160206:0609,10.86,294.25,18.43,10.9,3.27,0.0
20160206:0709,14.29,377.42,28.44,11.03,4.09,0.0
20160206:0809,11.8,315.01,36.45,11.16,4.91,0.0
20160206:0909,3.44,105.28,41.44,11.28,5.74,0.0
20160206:1009,16.16,423.77,42.43,11.17,6.23,0.0
20160206:1109,1.55,55.51,39.2,11.05,6.73,0.0
20160206:1209,1.18,44.98,32.45,10.94,7.23,0.0
20160206:1309,1.18,44.98,23.26,9.85,6.2,0.0
20160206:1409,0.99,39.24,12.51,8.75,5.17,0.0
20160206:1509,0.0,0.0,0.0,7.65,4.14,0.0
20160206:1609,0.0,0.0,0.0,7.31,4.22,0.0
20160206:1709,0.0,0.0,0.0,6.96,4.3,0.0
20160206:1809,0.0,0.0,0.0,6.61,4.39,0.0
20160206:1909,0.0,0.0,0.0,6.89,4.35,0.0
20160206:2009,0.0,0.0,0.0,7.17,4.32,0.0
20160206:2109,0.0,0.0,0.0,7.44,4.29,0.0
20160206:2209,0.0,0.0,0.0,7.67,4.52,0.0
20160206:2309,0.0,0.0,0.0,7.9,4.75,0.0
20160207:0009,0.0,0.0,0.0,8.13,4.98,0.0
20160207:0109,0.0,0.0,0.0,8.09,5.03,0.0
20160207:0209,0.0,0.0,0.0,8.04,5.08,0.0
20160207:0309,0.0,0.0,0.0,8.0,5.13,0.0
20160207:0409,0.0,0.0,0.0,8.14,5.31,0.0
20160207:0509,0.15,12.44,7.35,8.29,5.5,0.0
20160207:0609,0.66,29.67,18.63,8.43,5.68,0.0
20160207:0709,0.99,39.24,28.67,8.22,5.61,0.0
20160207:0809,7.06,193.88,36.71,8.0,5.54,0.0
20160207:0909,11.19,295.63,41.74,7.78,5.46,0.0
